date,rt,RV,delta_alpha_T252
2024-02-09,0.281041,0.349445,0.775875
2024-02-12,-0.904261,0.471659,0.720594
2024-02-13,-1.133842,0.713767,0.766862
2024-02-14,-0.482138,0.747608,0.767759
2024-02-15,-0.157604,1.276080,0.778207
2024-02-16,-0.846606,1.310244,0.722350
2024-02-20,-0.412236,1.060513,0.740722
2024-02-21,0.417721,0.418982,0.737773
2024-02-22,1.118122,0.445019,0.754423
2024-02-23,-1.008485,0.517940,0.731256
2024-02-26,-0.747914,0.429478,0.728459
2024-02-27,0.808163,1.389852,0.715820
2024-02-28,-0.664746,0.575902,0.737264
2024-02-29,-0.369992,0.857754,0.680529
2024-03-01,-0.604869,0.727934,0.694508
2024-03-04,-2.570894,1.170005,0.717773
2024-03-05,-2.885317,0.911024,0.797132
2024-03-06,-0.589555,1.156012,0.865318
2024-03-07,-0.070981,1.151800,0.938521
2024-03-08,1.018465,2.047445,0.957993
2024-03-11,1.176210,1.001088,1.075545
2024-03-12,0.277473,1.825187,1.236334
2024-03-13,-1.219669,0.654339,1.145595
2024-03-14,1.086809,1.308821,1.081407
2024-03-15,-0.219895,0.856103,1.047902
2024-03-18,0.635216,1.476757,1.054900
2024-03-19,1.349363,0.800142,1.028030
2024-03-20,1.460209,0.864662,0.957105
2024-03-21,-4.171557,1.900374,0.866903
2024-03-22,0.529610,0.955958,0.856478
2024-03-25,-0.833508,0.665556,0.983846
2024-03-26,-0.669488,0.424818,0.922709
2024-03-27,2.099080,0.941563,0.968117
2024-03-28,-1.061526,0.495202,0.912009
2024-04-01,-0.849175,0.279189,0.947742
2024-04-02,-0.702337,0.407060,0.944831
2024-04-03,0.478597,0.759852,0.992732
2024-04-04,-0.490443,0.880463,1.019783
2024-04-05,0.449173,0.424436,1.146537
2024-04-08,-0.668582,0.255376,1.023363
2024-04-09,0.721640,1.310419,0.995259
2024-04-10,-1.120178,1.112905,1.070571
2024-04-11,4.236092,1.173780,1.147681
2024-04-12,0.858960,1.974340,1.031846
2024-04-15,-2.210604,2.297925,1.045381
2024-04-16,-1.935337,2.794172,1.126956
2024-04-17,-0.818073,1.116620,1.113416
2024-04-18,-0.573067,0.792509,1.145667
2024-04-19,-1.228783,0.844033,1.049576
2024-04-22,0.507799,0.837744,0.968180
2024-04-23,0.637136,0.839037,1.040774
2024-04-24,1.262222,1.344288,1.037922
2024-04-25,0.513412,1.212017,1.081127
2024-04-26,-0.347888,0.766088,1.039525
2024-04-29,2.450531,1.477746,1.068220
2024-04-30,-1.843987,2.458618,0.987580
2024-05-01,-0.606544,1.896764,1.033774
2024-05-02,2.179270,1.161629,1.070376
2024-05-03,5.809551,2.015024,1.101868
2024-05-06,-0.914849,1.330427,0.987522
2024-05-07,0.379007,1.329907,0.990090
2024-05-08,0.186230,0.376696,0.997493
2024-05-09,0.996442,0.482584,1.065123
2024-05-10,-0.826946,0.447609,1.072472
2024-05-13,1.749158,0.510171,1.084260
2024-05-14,0.615452,0.678809,1.111578
2024-05-15,1.214386,0.432474,1.110599
2024-05-16,0.063231,0.386073,1.081264
2024-05-17,0.015802,0.201503,1.097862
2024-05-20,0.614320,0.414863,1.039990
2024-05-21,0.683380,0.242479,1.003162
2024-05-22,-0.756690,0.482873,0.971647
2024-05-23,-2.128303,1.034937,0.994153
2024-05-24,1.645210,0.547778,1.041059
2024-05-28,0.005264,1.427289,1.115541
2024-05-29,0.157779,0.764858,1.115629
2024-05-30,0.524138,0.688597,1.153254
2024-05-31,0.500601,0.763565,1.106429
2024-06-03,0.921618,0.951478,0.973674
2024-06-04,0.164787,0.715084,0.758820
2024-06-05,0.779052,0.726042,0.886633
2024-06-06,-0.712184,0.645829,0.946752
2024-06-07,1.231587,0.672533,0.941581
2024-06-10,-1.933344,4.280092,0.928720
2024-06-11,7.013141,3.398136,0.923873
2024-06-12,2.817758,5.803907,1.054564
2024-06-13,0.547613,2.636802,1.244024
2024-06-14,-0.820195,1.889328,1.340051
2024-06-17,1.948053,2.623093,1.265036
2024-06-18,-1.104522,2.579446,1.128226
2024-06-20,-2.174768,2.566302,1.010186
2024-06-21,-1.049941,2.374457,0.839077
2024-06-24,0.312778,3.017151,0.683448
2024-06-25,0.445819,0.954593,0.633325
2024-06-26,1.979606,1.716056,0.620644
2024-06-27,0.397801,1.302103,0.617660
2024-06-28,-1.638763,2.029323,0.606353
2024-07-01,2.868905,2.223217,0.709532
2024-07-02,1.610945,1.402501,0.806428
2024-07-03,0.579423,0.717344,0.844582
2024-07-05,2.139000,0.803863,0.702460
2024-07-08,0.651755,1.774640,0.627744
2024-07-09,0.376780,0.934250,0.583417
2024-07-10,1.862897,1.058049,0.620916
2024-07-11,-2.349473,3.272795,0.552309
2024-07-12,1.296650,1.251707,0.499563
2024-07-15,1.660467,1.571897,0.563564
2024-07-16,0.179021,1.085039,0.639535
2024-07-17,-2.562141,1.886768,0.619761
2024-07-18,-2.074855,4.717495,0.673251
2024-07-19,0.057972,2.588991,0.545673
2024-07-22,-0.156156,1.380332,0.426829
2024-07-23,0.467738,0.885610,0.474791
2024-07-24,-2.917578,1.952954,0.448390
2024-07-25,-0.481619,2.854524,0.379686
2024-07-26,0.215869,2.093712,0.381624
2024-07-29,0.128381,1.163144,0.524030
2024-07-30,0.256270,1.590333,0.730577
2024-07-31,1.487961,1.900270,0.739448
2024-08-01,-1.689260,2.645933,0.742513
2024-08-02,0.684590,6.382040,0.616263
2024-08-05,-4.936570,20.790396,0.792297
2024-08-06,-0.979600,6.206078,0.811560
2024-08-07,1.242073,3.631460,0.940201
2024-08-08,1.649649,2.595587,0.855596
2024-08-09,1.364240,1.764152,0.703247
2024-08-12,0.594787,1.885520,0.788021
2024-08-13,1.704690,0.795201,0.834567
2024-08-14,0.203165,1.261256,0.979862
2024-08-15,1.343986,0.643868,1.166084
2024-08-16,0.590103,0.498329,1.088688
2024-08-19,-0.070806,0.999190,1.178584
2024-08-20,0.274094,0.646071,0.904991
2024-08-21,-0.048575,1.100345,1.229582
2024-08-22,-0.829402,1.179179,1.292365
2024-08-23,1.023559,1.185739,1.345192
2024-08-26,0.149773,1.057449,1.398423
2024-08-27,0.373454,0.642542,1.329865
2024-08-28,-0.677641,1.211178,1.146055
2024-08-29,1.446505,1.674185,1.374543
2024-08-30,-0.344384,0.688733,1.399740
2024-09-03,-2.758215,1.389564,1.183116
2024-09-04,-0.865611,1.689392,1.105369
2024-09-05,0.690389,1.526599,1.176645
2024-09-06,-0.703974,2.365654,0.972350
2024-09-09,0.040749,4.071407,1.104070
2024-09-10,-0.362796,1.909831,1.098534
2024-09-11,1.151852,1.735121,1.006522
2024-09-12,0.049390,1.359409,0.993679
2024-09-13,-0.121275,0.727775,1.160164
2024-09-16,-2.816831,1.552189,1.144730
2024-09-17,0.217035,0.952967,0.928754
2024-09-18,1.782986,2.366694,0.799048
2024-09-19,3.639515,0.917283,1.126501
2024-09-20,-0.293172,3.803322,1.228731
2024-09-23,-0.760995,1.284863,1.185618
2024-09-24,0.396616,0.710136,0.981407
2024-09-25,-0.440782,0.834667,1.016849
2024-09-26,0.506732,0.900049,1.033258
2024-09-27,0.118601,0.696003,1.139334
2024-09-30,2.261430,0.728220,1.110030
2024-10-01,-2.957468,0.899911,1.062319
2024-10-02,0.251661,1.156132,0.693255
2024-10-03,-0.490663,1.030589,0.802996
2024-10-04,0.499482,1.080623,0.924017
2024-10-07,-2.278856,0.736594,1.034070
2024-10-08,1.823677,0.680539,1.032886
2024-10-09,1.656052,0.836301,1.063243
2024-10-10,-0.218065,0.491600,0.867583
2024-10-11,-0.652667,0.590219,1.032755
2024-10-14,1.634557,0.586603,1.082719
2024-10-15,1.096431,1.507259,1.122034
2024-10-16,-0.889124,0.560965,1.014814
2024-10-17,0.159507,0.795766,1.079387
2024-10-18,1.220180,0.691657,0.944076
2024-10-21,0.627812,0.505368,1.090101
2024-10-22,-0.262523,0.483511,1.016414
2024-10-23,-2.186020,2.085984,0.968551
2024-10-24,-0.082371,0.806642,1.168614
2024-10-25,0.363653,0.658443,1.201401
2024-10-28,0.856269,0.636706,1.021832
2024-10-29,0.115614,0.781552,1.050559
2024-10-30,-1.539587,0.671785,0.818270
2024-10-31,-1.837731,1.502280,0.909225
2024-11-01,-1.336859,1.774623,0.890176
2024-11-04,-0.404568,0.954189,0.700074
2024-11-05,0.646525,0.825973,0.873256
2024-11-06,-0.327230,1.135939,0.994390
2024-11-07,2.114695,0.843500,1.069783
2024-11-08,-0.228853,0.553173,1.190719
2024-11-11,-1.210148,0.649458,0.853939
2024-11-12,0.000000,0.738835,0.988076
2024-11-13,0.396128,1.028042,0.669300
2024-11-14,1.367648,1.204926,1.037817
2024-11-15,-1.420967,0.627381,1.172502
2024-11-18,1.333294,0.763870,1.109953
2024-11-19,0.113960,0.528134,0.993668
2024-11-20,0.314906,0.935473,1.090984
2024-11-21,-0.209827,1.754841,1.122874
2024-11-22,0.589020,0.793744,1.147113
2024-11-25,1.296643,1.873031,1.096047
2024-11-26,0.936044,0.585464,1.062948
2024-11-27,-0.055320,0.556970,0.871733
2024-11-29,1.016398,0.459913,0.933460
2024-12-02,0.947755,0.591596,0.822074
2024-12-03,1.269095,0.544601,0.969525
2024-12-04,0.148252,0.422638,1.210160
2024-12-05,0.012344,0.420490,0.939044
2024-12-06,-0.082325,0.611716,1.055744
2024-12-09,1.597289,0.785674,1.046170
2024-12-10,0.412522,0.593069,0.958617
2024-12-11,-0.517947,0.507311,1.076353
2024-12-12,0.594602,0.628301,0.849128
2024-12-13,0.068536,0.559596,1.073781
2024-12-16,1.165949,0.591341,1.138055
2024-12-17,0.967264,1.011722,1.057874
2024-12-18,-2.165459,1.701828,0.771314
2024-12-19,0.699023,1.993767,0.891725
2024-12-20,1.864098,1.310822,0.634760
2024-12-23,0.306027,0.598466,0.705566
2024-12-24,1.141267,0.256181,0.800002
2024-12-26,0.317080,0.529188,0.929899
2024-12-27,-1.333068,0.764948,0.772363
2024-12-30,-1.335217,0.957292,1.032812
2024-12-31,-0.708292,0.768006,1.069304
2025-01-02,-2.658623,1.838647,1.012347
2025-01-03,-0.201145,1.072908,1.056907
2025-01-06,0.671638,0.701638,1.031579
2025-01-07,-1.145309,0.838222,0.717103
2025-01-08,0.202099,1.556276,0.560528
2025-01-10,-2.439908,2.212972,0.779909
2025-01-13,-1.039797,1.938791,1.027921
2025-01-14,-0.478961,1.237205,0.767047
2025-01-15,1.948486,0.688555,0.954435
2025-01-16,-4.123898,1.971629,0.991727
2025-01-17,0.750702,1.017625,1.044416
2025-01-21,-3.243623,2.247264,1.041521
2025-01-22,0.533072,1.195719,0.915552
2025-01-23,-0.075979,1.400220,0.892466
2025-01-24,-0.394230,0.794204,0.809000
2025-01-27,3.128569,3.651707,0.666149
2025-01-28,3.589209,1.513444,0.976365
2025-01-29,0.460618,1.133478,0.739472
2025-01-30,-0.742220,1.618627,1.070557
2025-01-31,-0.671469,3.613555,1.090991
2025-02-03,-3.444232,3.054518,1.116589
2025-02-04,2.079023,1.429254,0.927126
2025-02-05,-0.141853,1.215837,0.985930
2025-02-06,0.322103,1.754790,0.898632
2025-02-07,-2.426071,2.684702,0.968067
